iteracion, tot_iter, rss_train, rss_val, grad_norm, lr, tiempo
195,200, 1.253454, 1.253544, 1.376334 ,0.000082, 12.727614
196,200, 1.253277, 1.253366, 1.410242 ,0.000082, 12.792739
197,200, 1.253094, 1.253184, 1.843500 ,0.000082, 12.857494
198,200, 1.252854, 1.252944, 1.851894 ,0.000082, 12.922762
199,200, 1.252614, 1.252704, 1.747345 ,0.000082, 12.988471
200,200, 1.252391, 1.252482, 1.223824 ,0.000082, 13.052726
201,200, 1.252235, 1.252325, 1.073101 ,0.000082, 13.118503
2,200, 1.304870, 1.304940, 1.292789 ,0.000999, 0.062772
3,200, 1.302641, 1.302713, 1.697954 ,0.000998, 0.127249
4,200, 1.299637, 1.299710, 1.812714 ,0.000997, 0.191878
5,200, 1.296453, 1.296528, 1.299834 ,0.000996, 0.257748
6,200, 1.294208, 1.294284, 1.226391 ,0.000995, 0.322090
7,200, 1.292133, 1.292210, 1.534771 ,0.000994, 0.387167
8,200, 1.289607, 1.289683, 1.615045 ,0.000993, 0.451549
9,200, 1.286863, 1.286940, 1.932526 ,0.000992, 0.515766
10,200, 1.283584, 1.283663, 2.008122 ,0.000991, 0.580410
11,200, 1.280206, 1.280287, 2.206199 ,0.000990, 0.644530
12,200, 1.276585, 1.276667, 1.727072 ,0.000989, 0.709885
13,200, 1.273744, 1.273827, 1.719919 ,0.000988, 0.774276
14,200, 1.270926, 1.271010, 2.160056 ,0.000987, 0.840115
15,200, 1.267433, 1.267517, 1.479841 ,0.000986, 0.906844
16,200, 1.265147, 1.265231, 2.288360 ,0.000985, 0.973057
17,200, 1.261531, 1.261616, 2.015996 ,0.000984, 1.039389
18,200, 1.258326, 1.258413, 1.971437 ,0.000983, 1.103760
19,200, 1.255369, 1.255459, 1.287318 ,0.000982, 1.170067
20,200, 1.253374, 1.253465, 1.856980 ,0.000981, 1.235760
21,200, 1.250526, 1.250617, 1.016146 ,0.000980, 1.301864
22,200, 1.249066, 1.249157, 1.336961 ,0.000979, 1.367404
23,200, 1.247196, 1.247286, 1.108545 ,0.000978, 1.434021
24,200, 1.245581, 1.245671, 1.151269 ,0.000977, 1.500566
25,200, 1.243901, 1.243992, 1.412179 ,0.000976, 1.565120
26,200, 1.241855, 1.241947, 1.290293 ,0.000975, 1.629467
27,200, 1.239938, 1.240031, 1.677303 ,0.000974, 1.695396
28,200, 1.237450, 1.237544, 1.649602 ,0.000973, 1.759533
29,200, 1.235020, 1.235114, 1.881702 ,0.000972, 1.823357
30,200, 1.232319, 1.232415, 1.575709 ,0.000971, 1.888038
31,200, 1.230037, 1.230134, 1.286313 ,0.000970, 1.953068
32,200, 1.228212, 1.228311, 1.554638 ,0.000969, 2.018766
33,200, 1.225982, 1.226082, 1.491180 ,0.000968, 2.085464
34,200, 1.223856, 1.223957, 1.574758 ,0.000968, 2.151984
35,200, 1.221632, 1.221732, 1.350359 ,0.000967, 2.218532
36,200, 1.219795, 1.219896, 1.298627 ,0.000966, 2.282857
37,200, 1.217986, 1.218088, 3.272186 ,0.000965, 2.348541
38,200, 1.213627, 1.213733, 2.242636 ,0.000964, 2.414205
39,200, 1.210595, 1.210702, 0.975182 ,0.000963, 2.478366
40,200, 1.209425, 1.209533, 1.250699 ,0.000962, 2.544218
41,200, 1.207753, 1.207861, 0.727322 ,0.000961, 2.608660
42,200, 1.206847, 1.206955, 1.445698 ,0.000960, 2.674711
43,200, 1.204964, 1.205073, 2.159909 ,0.000959, 2.738893
44,200, 1.202209, 1.202320, 2.013387 ,0.000958, 2.802948
45,200, 1.199675, 1.199786, 1.721916 ,0.000957, 2.868822
46,200, 1.197501, 1.197612, 1.421226 ,0.000956, 2.935018
47,200, 1.195671, 1.195783, 1.499190 ,0.000955, 2.999541
48,200, 1.193807, 1.193919, 1.587529 ,0.000954, 3.065372
49,200, 1.191811, 1.191924, 1.799226 ,0.000953, 3.129294
50,200, 1.189592, 1.189707, 1.315400 ,0.000952, 3.193464
51,200, 1.187968, 1.188083, 1.376956 ,0.000951, 3.259840
52,200, 1.186279, 1.186395, 1.270885 ,0.000950, 3.323947
53,200, 1.184726, 1.184842, 1.697407 ,0.000949, 3.388469
54,200, 1.182667, 1.182784, 1.369387 ,0.000948, 3.454362
55,200, 1.181036, 1.181153, 1.233535 ,0.000947, 3.518832
56,200, 1.179559, 1.179676, 1.560165 ,0.000946, 3.583263
57,200, 1.177711, 1.177829, 0.778331 ,0.000946, 3.649587
58,200, 1.176949, 1.177068, 1.335170 ,0.000945, 3.716331
59,200, 1.175383, 1.175502, 1.260305 ,0.000944, 3.780968
60,200, 1.173914, 1.174034, 1.354084 ,0.000943, 3.845075
61,200, 1.172360, 1.172480, 1.554531 ,0.000942, 3.910318
62,200, 1.170555, 1.170677, 1.223506 ,0.000941, 3.975644
63,200, 1.169157, 1.169279, 1.362159 ,0.000940, 4.041519
64,200, 1.167609, 1.167732, 1.211263 ,0.000939, 4.107361
65,200, 1.166300, 1.166424, 0.990430 ,0.000938, 4.171828
66,200, 1.165204, 1.165328, 1.401094 ,0.000937, 4.238074
67,200, 1.163633, 1.163757, 1.330813 ,0.000936, 4.303531
68,200, 1.162155, 1.162280, 1.364205 ,0.000935, 4.367760
69,200, 1.160650, 1.160776, 1.363118 ,0.000934, 4.434629
70,200, 1.159217, 1.159344, 1.419095 ,0.000933, 4.499267
71,200, 1.157687, 1.157814, 0.656681 ,0.000932, 4.564865
72,200, 1.157158, 1.157286, 1.500081 ,0.000931, 4.631352
73,200, 1.155562, 1.155691, 1.209803 ,0.000930, 4.698887
74,200, 1.154272, 1.154402, 0.843123 ,0.000930, 4.764612
75,200, 1.153410, 1.153540, 0.875574 ,0.000929, 4.829382
76,200, 1.152503, 1.152634, 0.926789 ,0.000928, 4.895092
77,200, 1.151537, 1.151669, 1.514634 ,0.000927, 4.961198
78,200, 1.150013, 1.150145, 0.939042 ,0.000926, 5.026457
79,200, 1.149046, 1.149178, 1.607150 ,0.000925, 5.091207
80,200, 1.147395, 1.147529, 0.922401 ,0.000924, 5.157528
81,200, 1.146464, 1.146598, 1.460932 ,0.000923, 5.222279
82,200, 1.145066, 1.145202, 1.126513 ,0.000922, 5.288403
83,200, 1.143940, 1.144075, 1.251190 ,0.000921, 5.354127
84,200, 1.142685, 1.142821, 1.065007 ,0.000920, 5.420125
85,200, 1.141626, 1.141763, 1.143568 ,0.000919, 5.485921
86,200, 1.140530, 1.140667, 1.140044 ,0.000918, 5.552514
87,200, 1.139413, 1.139551, 0.899799 ,0.000918, 5.617442
88,200, 1.138548, 1.138686, 1.182740 ,0.000917, 5.681992
89,200, 1.137420, 1.137558, 1.537418 ,0.000916, 5.748055
90,200, 1.135940, 1.136078, 1.212341 ,0.000915, 5.812651
91,200, 1.134781, 1.134920, 1.213404 ,0.000914, 5.879282
92,200, 1.133621, 1.133760, 0.912810 ,0.000913, 5.945321
93,200, 1.132863, 1.133002, 1.173543 ,0.000912, 6.011226
94,200, 1.131761, 1.131900, 0.769330 ,0.000911, 6.077256
95,200, 1.131058, 1.131197, 1.159673 ,0.000910, 6.142079
96,200, 1.129997, 1.130137, 0.825182 ,0.000909, 6.208681
97,200, 1.129281, 1.129420, 1.399040 ,0.000908, 6.274588
98,200, 1.127998, 1.128137, 1.337670 ,0.000908, 6.339473
99,200, 1.126776, 1.126916, 0.972162 ,0.000907, 6.404823
100,200, 1.125931, 1.126071, 1.014319 ,0.000906, 6.471104
101,200, 1.125020, 1.125160, 0.878111 ,0.000905, 6.535472
102,200, 1.124333, 1.124472, 0.775232 ,0.000904, 6.604160
103,200, 1.123674, 1.123814, 1.032614 ,0.000903, 6.668661
104,200, 1.122775, 1.122915, 1.271001 ,0.000902, 6.734808
105,200, 1.121657, 1.121798, 1.135103 ,0.000901, 6.799017
106,200, 1.120668, 1.120810, 0.597811 ,0.000900, 6.863468
107,200, 1.120322, 1.120463, 1.098711 ,0.000899, 6.930240
108,200, 1.119383, 1.119524, 1.052577 ,0.000898, 6.994691
109,200, 1.118469, 1.118610, 1.018534 ,0.000898, 7.059320
110,200, 1.117592, 1.117733, 1.695309 ,0.000897, 7.124359
111,200, 1.116220, 1.116363, 0.991623 ,0.000896, 7.188558
112,200, 1.115388, 1.115531, 1.227789 ,0.000895, 7.255042
113,200, 1.114366, 1.114509, 1.064140 ,0.000894, 7.320307
114,200, 1.113482, 1.113625, 1.042934 ,0.000893, 7.385219
115,200, 1.112631, 1.112774, 1.085596 ,0.000892, 7.452039
116,200, 1.111729, 1.111873, 0.931139 ,0.000891, 7.518607
117,200, 1.110972, 1.111116, 1.011570 ,0.000890, 7.583117
118,200, 1.110169, 1.110314, 1.120641 ,0.000890, 7.647395
119,200, 1.109268, 1.109413, 1.121997 ,0.000889, 7.713137
120,200, 1.108359, 1.108505, 0.772352 ,0.000888, 7.778578
121,200, 1.107809, 1.107955, 0.959865 ,0.000887, 7.842430
122,200, 1.107047, 1.107192, 0.962100 ,0.000886, 7.907480
123,200, 1.106301, 1.106446, 1.251319 ,0.000885, 7.971804
124,200, 1.105348, 1.105494, 0.989750 ,0.000884, 8.036137
125,200, 1.104585, 1.104732, 0.874250 ,0.000883, 8.100728
126,200, 1.103911, 1.104058, 1.109129 ,0.000882, 8.166301
127,200, 1.103054, 1.103200, 0.995484 ,0.000882, 8.232472
128,200, 1.102286, 1.102434, 0.883651 ,0.000881, 8.297151
129,200, 1.101615, 1.101763, 1.259007 ,0.000880, 8.363640
130,200, 1.100668, 1.100817, 1.064082 ,0.000879, 8.430250
131,200, 1.099865, 1.100015, 0.941096 ,0.000878, 8.496378
132,200, 1.099170, 1.099320, 1.427384 ,0.000877, 8.561089
133,200, 1.098127, 1.098277, 0.648174 ,0.000876, 8.625738
134,200, 1.097713, 1.097862, 0.753574 ,0.000875, 8.691222
135,200, 1.097389, 1.097539, 1.097075 ,0.000875, 8.755656
136,200, 1.096583, 1.096733, 1.148214 ,0.000874, 8.820839
137,200, 1.095744, 1.095895, 0.805357 ,0.000873, 8.886950
138,200, 1.095176, 1.095328, 0.880659 ,0.000872, 8.956492
139,200, 1.094540, 1.094692, 1.066032 ,0.000871, 9.022536
140,200, 1.093781, 1.093932, 0.932562 ,0.000870, 9.088424
141,200, 1.093150, 1.093302, 0.878114 ,0.000869, 9.154811
142,200, 1.092538, 1.092690, 0.853041 ,0.000868, 9.218928
143,200, 1.091975, 1.092126, 1.492975 ,0.000868, 9.284740
144,200, 1.090943, 1.091095, 0.680498 ,0.000867, 9.350363
145,200, 1.090488, 1.090640, 0.679971 ,0.000866, 9.416349
146,200, 1.090105, 1.090257, 1.041171 ,0.000865, 9.482499
147,200, 1.089425, 1.089578, 0.724836 ,0.000864, 9.547529
148,200, 1.088930, 1.089084, 0.836265 ,0.000863, 9.612144
149,200, 1.088378, 1.088531, 0.957789 ,0.000862, 9.676776
150,200, 1.087751, 1.087905, 1.070140 ,0.000862, 9.741085
151,200, 1.087026, 1.087180, 0.878191 ,0.000861, 9.805378
152,200, 1.086440, 1.086593, 0.790915 ,0.000860, 9.870984
153,200, 1.085924, 1.086077, 0.790134 ,0.000859, 9.937245
154,200, 1.085473, 1.085625, 0.780794 ,0.000858, 10.002174
155,200, 1.085049, 1.085203, 0.586468 ,0.000857, 10.068365
156,200, 1.084672, 1.084826, 0.788910 ,0.000856, 10.135397
157,200, 1.084176, 1.084330, 0.873449 ,0.000855, 10.200100
158,200, 1.083604, 1.083759, 1.009245 ,0.000855, 10.265166
159,200, 1.083008, 1.083163, 1.332137 ,0.000854, 10.330050
160,200, 1.082172, 1.082328, 0.846389 ,0.000853, 10.395887
161,200, 1.081628, 1.081785, 1.194630 ,0.000852, 10.462181
162,200, 1.080881, 1.081038, 0.774375 ,0.000851, 10.528215
163,200, 1.080393, 1.080550, 0.944518 ,0.000850, 10.592927
164,200, 1.079813, 1.079970, 0.932607 ,0.000850, 10.658885
165,200, 1.079273, 1.079430, 0.734944 ,0.000849, 10.723186
166,200, 1.078843, 1.079000, 0.672867 ,0.000848, 10.787587
167,200, 1.078444, 1.078601, 0.903842 ,0.000847, 10.853426
168,200, 1.077882, 1.078039, 1.062546 ,0.000846, 10.919543
169,200, 1.077234, 1.077392, 0.782438 ,0.000845, 10.985544
170,200, 1.076751, 1.076908, 1.056588 ,0.000844, 11.051785
171,200, 1.076122, 1.076281, 0.730942 ,0.000844, 11.116457
172,200, 1.075755, 1.075913, 0.920486 ,0.000843, 11.181933
173,200, 1.075270, 1.075430, 0.715481 ,0.000842, 11.246380
174,200, 1.074959, 1.075118, 0.742980 ,0.000841, 11.310919
175,200, 1.074516, 1.074675, 1.425821 ,0.000840, 11.375589
176,200, 1.073880, 1.074038, 0.813980 ,0.000839, 11.441771
177,200, 1.073403, 1.073561, 0.738507 ,0.000839, 11.506665
178,200, 1.072982, 1.073141, 0.952971 ,0.000838, 11.571774
179,200, 1.072557, 1.072714, 0.762795 ,0.000837, 11.637528
180,200, 1.072158, 1.072314, 0.728696 ,0.000836, 11.703768
181,200, 1.071766, 1.071923, 0.758739 ,0.000835, 11.769903
182,200, 1.071335, 1.071492, 0.558580 ,0.000834, 11.836092
183,200, 1.071045, 1.071201, 0.729953 ,0.000834, 11.902613
184,200, 1.070627, 1.070784, 0.784220 ,0.000833, 11.968867
185,200, 1.070180, 1.070337, 1.056048 ,0.000832, 12.035705
186,200, 1.069594, 1.069752, 0.560850 ,0.000831, 12.100575
187,200, 1.069306, 1.069463, 0.716845 ,0.000830, 12.166924
188,200, 1.068931, 1.069088, 0.797785 ,0.000829, 12.232064
189,200, 1.068480, 1.068637, 0.938009 ,0.000829, 12.296887
190,200, 1.067979, 1.068137, 0.845491 ,0.000828, 12.361495
191,200, 1.067517, 1.067675, 0.654076 ,0.000827, 12.427720
192,200, 1.067172, 1.067330, 0.711042 ,0.000826, 12.493505
193,200, 1.066984, 1.067141, 0.666861 ,0.000825, 12.559150
194,200, 1.066625, 1.066782, 0.924358 ,0.000824, 12.625460
195,200, 1.066174, 1.066331, 0.704214 ,0.000824, 12.690728
196,200, 1.065792, 1.065950, 0.665610 ,0.000823, 12.757546
197,200, 1.065443, 1.065601, 0.790125 ,0.000822, 12.822944
198,200, 1.065027, 1.065184, 0.835082 ,0.000821, 12.887824
199,200, 1.064598, 1.064756, 0.818184 ,0.000820, 12.953796
200,200, 1.064189, 1.064346, 0.602451 ,0.000819, 13.019731
201,200, 1.063879, 1.064037, 0.707572 ,0.000819, 13.085642
2,200, 1.304870, 1.304940, 1.292789 ,0.009990, 0.064426
3,200, 1.283135, 1.283217, 1.664623 ,0.009980, 0.130858
4,200, 1.255822, 1.255916, 1.691972 ,0.009970, 0.196935
5,200, 1.229881, 1.229991, 1.127082 ,0.009960, 0.263146
6,200, 1.213766, 1.213881, 0.999247 ,0.009950, 0.327556
7,200, 1.200472, 1.200594, 1.273985 ,0.009940, 0.391983
8,200, 1.184637, 1.184752, 1.283217 ,0.009930, 0.457787
9,200, 1.168704, 1.168826, 1.434091 ,0.009920, 0.521830
10,200, 1.151913, 1.152046, 1.395412 ,0.009910, 0.587882
11,200, 1.136723, 1.136867, 1.325776 ,0.009900, 0.652883
12,200, 1.123710, 1.123861, 0.997830 ,0.009891, 0.717123
13,200, 1.114332, 1.114484, 1.041384 ,0.009881, 0.782520
14,200, 1.105059, 1.105215, 1.247905 ,0.009871, 0.846815
15,200, 1.094738, 1.094894, 0.864480 ,0.009861, 0.912821
16,200, 1.088484, 1.088632, 1.127874 ,0.009851, 0.978602
17,200, 1.080454, 1.080604, 0.988832 ,0.009841, 1.042670
18,200, 1.073532, 1.073688, 0.964296 ,0.009831, 1.109232
19,200, 1.069049, 1.069213, 0.589175 ,0.009822, 1.174622
20,200, 1.065751, 1.065915, 0.811429 ,0.009812, 1.239292
21,200, 1.060986, 1.061144, 0.625541 ,0.009802, 1.306216
22,200, 1.057702, 1.057859, 0.620380 ,0.009792, 1.372060
23,200, 1.054747, 1.054894, 0.590634 ,0.009782, 1.436849
24,200, 1.051643, 1.051789, 0.616407 ,0.009773, 1.502638
25,200, 1.049422, 1.049563, 0.553153 ,0.009763, 1.568514
26,200, 1.047276, 1.047414, 0.556860 ,0.009753, 1.635019
27,200, 1.044486, 1.044623, 0.671653 ,0.009743, 1.700653
28,200, 1.041206, 1.041345, 0.664825 ,0.009733, 1.765097
29,200, 1.038101, 1.038239, 0.634599 ,0.009724, 1.831082
30,200, 1.035958, 1.036103, 0.536282 ,0.009714, 1.896026
31,200, 1.033693, 1.033842, 0.351597 ,0.009704, 1.962090
32,200, 1.032642, 1.032790, 0.593463 ,0.009695, 2.026616
33,200, 1.030161, 1.030310, 0.437038 ,0.009685, 2.092535
34,200, 1.028399, 1.028547, 0.570990 ,0.009675, 2.156710
35,200, 1.026155, 1.026299, 0.319407 ,0.009666, 2.221296
36,200, 1.025446, 1.025589, 0.396433 ,0.009656, 2.287568
37,200, 1.024017, 1.024162, 0.764976 ,0.009646, 2.352443
38,200, 1.021942, 1.022092, 0.509193 ,0.009637, 2.418727
39,200, 1.020219, 1.020368, 0.658424 ,0.009627, 2.485420
40,200, 1.019200, 1.019338, 0.466494 ,0.009617, 2.552328
41,200, 1.018046, 1.018190, 0.420629 ,0.009608, 2.619268
42,200, 1.018236, 1.018381, 0.489423 ,0.009598, 2.684927
43,200, 1.016671, 1.016813, 0.351443 ,0.009588, 2.750968
44,200, 1.015892, 1.016034, 0.523514 ,0.009579, 2.816152
45,200, 1.015067, 1.015206, 0.510381 ,0.009569, 2.882167
46,200, 1.014047, 1.014176, 0.429060 ,0.009560, 2.947235
47,200, 1.012818, 1.012947, 0.396576 ,0.009550, 3.013249
48,200, 1.012082, 1.012208, 0.365634 ,0.009541, 3.078933
49,200, 1.011442, 1.011570, 0.281840 ,0.009531, 3.145996
50,200, 1.010875, 1.011002, 0.282468 ,0.009522, 3.210493
51,200, 1.010389, 1.010519, 0.435157 ,0.009512, 3.276713
52,200, 1.009680, 1.009809, 0.353734 ,0.009503, 3.340762
53,200, 1.008873, 1.009001, 0.433536 ,0.009493, 3.407031
54,200, 1.008036, 1.008162, 0.349085 ,0.009484, 3.470902
55,200, 1.007448, 1.007569, 0.373387 ,0.009474, 3.536990
56,200, 1.006807, 1.006925, 0.339613 ,0.009465, 3.603359
57,200, 1.006149, 1.006266, 0.463019 ,0.009455, 3.669377
58,200, 1.005511, 1.005627, 0.331748 ,0.009446, 3.732467
59,200, 1.004993, 1.005105, 0.239361 ,0.009436, 3.796647
60,200, 1.004626, 1.004741, 0.200336 ,0.009427, 3.862493
61,200, 1.004433, 1.004548, 0.421718 ,0.009417, 3.928492
62,200, 1.003641, 1.003754, 0.344369 ,0.009408, 3.993470
63,200, 1.003052, 1.003165, 0.232553 ,0.009399, 4.059474
64,200, 1.002692, 1.002803, 0.208764 ,0.009389, 4.124220
65,200, 1.002777, 1.002886, 0.273433 ,0.009380, 4.190739
66,200, 1.002676, 1.002779, 0.411058 ,0.009370, 4.256074
67,200, 1.002009, 1.002111, 0.269468 ,0.009361, 4.321917
68,200, 1.001645, 1.001745, 0.311727 ,0.009352, 4.387171
69,200, 1.001355, 1.001451, 0.328677 ,0.009342, 4.451324
70,200, 1.001557, 1.001645, 0.279224 ,0.009333, 4.516946
71,200, 1.001307, 1.001398, 0.500617 ,0.009324, 4.582933
72,200, 1.001137, 1.001229, 0.339310 ,0.009314, 4.649065
73,200, 1.000925, 1.001020, 0.330772 ,0.009305, 4.715023
74,200, 1.000461, 1.000555, 0.239166 ,0.009296, 4.781486
75,200, 1.000448, 1.000547, 0.196095 ,0.009286, 4.845435
76,200, 1.000412, 1.000509, 0.178451 ,0.009277, 4.910792
77,200, 1.000370, 1.000467, 0.256765 ,0.009268, 4.974955
78,200, 1.000256, 1.000354, 0.177194 ,0.009259, 5.040835
79,200, 1.000109, 1.000205, 0.350650 ,0.009249, 5.106647
80,200, 0.999645, 0.999741, 0.214246 ,0.009240, 5.171384
81,200, 0.999536, 0.999630, 0.456545 ,0.009231, 5.235564
82,200, 0.999543, 0.999643, 0.318715 ,0.009222, 5.299387
83,200, 0.999249, 0.999346, 0.232764 ,0.009212, 5.363419
84,200, 0.999048, 0.999143, 0.183227 ,0.009203, 5.429853
85,200, 0.998975, 0.999071, 0.267349 ,0.009194, 5.495313
86,200, 0.998980, 0.999070, 0.176278 ,0.009185, 5.559709
87,200, 0.998879, 0.998969, 0.278226 ,0.009176, 5.625197
88,200, 0.998751, 0.998842, 0.240828 ,0.009166, 5.691150
89,200, 0.998635, 0.998721, 0.299355 ,0.009157, 5.755949
90,200, 0.998399, 0.998486, 0.286171 ,0.009148, 5.822024
91,200, 0.998143, 0.998229, 0.247295 ,0.009139, 5.887790
92,200, 0.997900, 0.997985, 0.314131 ,0.009130, 5.952372
93,200, 0.997841, 0.997919, 0.207210 ,0.009121, 6.018157
94,200, 0.997704, 0.997782, 0.253828 ,0.009112, 6.082731
95,200, 0.997701, 0.997774, 0.160060 ,0.009102, 6.147942
96,200, 0.997719, 0.997790, 0.199488 ,0.009093, 6.213848
97,200, 0.997599, 0.997668, 0.262140 ,0.009084, 6.279815
98,200, 0.997448, 0.997515, 0.319121 ,0.009075, 6.344233
99,200, 0.997264, 0.997328, 0.212056 ,0.009066, 6.409716
100,200, 0.997154, 0.997217, 0.233800 ,0.009057, 6.476274
101,200, 0.997011, 0.997073, 0.198409 ,0.009048, 6.540415
102,200, 0.996898, 0.996959, 0.290666 ,0.009039, 6.606048
103,200, 0.996828, 0.996893, 0.258166 ,0.009030, 6.671637
104,200, 0.996696, 0.996759, 0.258192 ,0.009021, 6.737821
105,200, 0.996630, 0.996697, 0.208575 ,0.009012, 6.803737
106,200, 0.996544, 0.996613, 0.569794 ,0.009003, 6.869986
107,200, 0.996729, 0.996790, 0.159732 ,0.008994, 6.936014
108,200, 0.996660, 0.996720, 0.200842 ,0.008985, 7.001814
109,200, 0.996586, 0.996644, 0.336561 ,0.008976, 7.066918
110,200, 0.996617, 0.996672, 0.335779 ,0.008967, 7.131174
111,200, 0.996529, 0.996585, 0.165191 ,0.008958, 7.196210
112,200, 0.996530, 0.996586, 0.258800 ,0.008949, 7.260854
113,200, 0.996425, 0.996482, 0.190853 ,0.008940, 7.325874
114,200, 0.996413, 0.996471, 0.209433 ,0.008931, 7.391653
115,200, 0.996421, 0.996479, 0.186250 ,0.008922, 7.457744
116,200, 0.996358, 0.996416, 0.220194 ,0.008913, 7.523601
117,200, 0.996332, 0.996391, 0.326207 ,0.008904, 7.590023
118,200, 0.996351, 0.996413, 0.195329 ,0.008895, 7.654607
119,200, 0.996325, 0.996383, 0.275733 ,0.008886, 7.718676
120,200, 0.996170, 0.996234, 0.179539 ,0.008878, 7.785317
121,200, 0.996161, 0.996222, 0.202045 ,0.008869, 7.851323
122,200, 0.996161, 0.996222, 0.277172 ,0.008860, 7.917843
123,200, 0.996068, 0.996125, 0.299045 ,0.008851, 7.983219
124,200, 0.996133, 0.996192, 0.243308 ,0.008842, 8.049504
125,200, 0.996199, 0.996261, 0.210735 ,0.008833, 8.116600
126,200, 0.996293, 0.996352, 0.240914 ,0.008824, 8.180775
127,200, 0.996257, 0.996312, 0.190996 ,0.008816, 8.246619
128,200, 0.996156, 0.996211, 0.115570 ,0.008807, 8.312531
129,200, 0.996161, 0.996217, 0.216376 ,0.008798, 8.376597
130,200, 0.996176, 0.996234, 0.225619 ,0.008789, 8.441250
131,200, 0.996225, 0.996286, 0.309824 ,0.008780, 8.507200
132,200, 0.996026, 0.996094, 0.236330 ,0.008772, 8.573410
133,200, 0.996094, 0.996160, 0.341235 ,0.008763, 8.638542
134,200, 0.995991, 0.996052, 0.964076 ,0.008754, 8.704708
135,200, 0.995468, 0.995544, 0.210893 ,0.008745, 8.769374
136,200, 0.995441, 0.995516, 0.226770 ,0.008737, 8.835698
137,200, 0.995374, 0.995454, 0.314046 ,0.008728, 8.901497
138,200, 0.995323, 0.995399, 0.172197 ,0.008719, 8.967771
139,200, 0.995316, 0.995391, 0.123936 ,0.008710, 9.033476
140,200, 0.995296, 0.995370, 0.128892 ,0.008702, 9.099616
141,200, 0.995288, 0.995362, 0.221548 ,0.008693, 9.164680
142,200, 0.995267, 0.995342, 0.234767 ,0.008684, 9.230966
143,200, 0.995226, 0.995298, 0.289755 ,0.008676, 9.295176
144,200, 0.995219, 0.995292, 0.181938 ,0.008667, 9.359678
145,200, 0.995163, 0.995239, 0.306717 ,0.008658, 9.424136
146,200, 0.995148, 0.995221, 0.359538 ,0.008650, 9.489805
147,200, 0.995099, 0.995179, 0.165520 ,0.008641, 9.555820
148,200, 0.995094, 0.995177, 0.170900 ,0.008632, 9.623179
149,200, 0.995091, 0.995173, 0.334011 ,0.008624, 9.690373
150,200, 0.995108, 0.995191, 0.175791 ,0.008615, 9.756662
151,200, 0.995152, 0.995233, 0.183795 ,0.008606, 9.822713
152,200, 0.995097, 0.995175, 0.238637 ,0.008598, 9.888332
153,200, 0.995150, 0.995225, 0.352714 ,0.008589, 9.954682
154,200, 0.995134, 0.995204, 0.405284 ,0.008581, 10.020461
155,200, 0.995107, 0.995182, 0.216408 ,0.008572, 10.086269
156,200, 0.995141, 0.995214, 0.205676 ,0.008563, 10.150727
157,200, 0.995059, 0.995135, 0.166364 ,0.008555, 10.215835
158,200, 0.995089, 0.995165, 0.442451 ,0.008546, 10.282255
159,200, 0.995161, 0.995243, 0.271772 ,0.008538, 10.347888
160,200, 0.995181, 0.995267, 0.177032 ,0.008529, 10.414142
161,200, 0.995175, 0.995260, 0.149032 ,0.008521, 10.478890
162,200, 0.995214, 0.995299, 0.280547 ,0.008512, 10.543754
163,200, 0.995091, 0.995173, 0.161003 ,0.008504, 10.609731
164,200, 0.995155, 0.995233, 0.179250 ,0.008495, 10.674405
165,200, 0.995190, 0.995266, 0.160411 ,0.008487, 10.739199
166,200, 0.995194, 0.995269, 0.156466 ,0.008478, 10.804963
167,200, 0.995098, 0.995176, 0.168505 ,0.008470, 10.870946
168,200, 0.995114, 0.995191, 0.241693 ,0.008461, 10.935414
169,200, 0.995224, 0.995301, 0.160413 ,0.008453, 11.001234
170,200, 0.995128, 0.995207, 0.197112 ,0.008444, 11.067179
171,200, 0.995203, 0.995285, 0.361428 ,0.008436, 11.133821
172,200, 0.995101, 0.995175, 0.504519 ,0.008427, 11.200555
173,200, 0.995120, 0.995207, 0.538734 ,0.008419, 11.265300
174,200, 0.994886, 0.994967, 0.168780 ,0.008411, 11.330623
175,200, 0.994890, 0.994972, 0.782144 ,0.008402, 11.396775
176,200, 0.995322, 0.995401, 0.209683 ,0.008394, 11.461573
177,200, 0.995481, 0.995559, 0.244408 ,0.008385, 11.527109
178,200, 0.995603, 0.995683, 0.347561 ,0.008377, 11.591867
179,200, 0.995693, 0.995764, 0.367370 ,0.008369, 11.657629
180,200, 0.995529, 0.995593, 0.292426 ,0.008360, 11.722006
181,200, 0.995459, 0.995525, 0.151435 ,0.008352, 11.787642
182,200, 0.995479, 0.995544, 0.177085 ,0.008344, 11.853290
183,200, 0.995488, 0.995551, 0.142375 ,0.008335, 11.919075
184,200, 0.995545, 0.995609, 0.104820 ,0.008327, 11.985638
185,200, 0.995546, 0.995612, 0.123043 ,0.008319, 12.052391
186,200, 0.995544, 0.995610, 0.232080 ,0.008310, 12.118686
187,200, 0.995404, 0.995468, 0.205884 ,0.008302, 12.185168
188,200, 0.995409, 0.995470, 0.171492 ,0.008294, 12.249347
189,200, 0.995410, 0.995472, 0.192584 ,0.008285, 12.314815
190,200, 0.995488, 0.995549, 0.203485 ,0.008277, 12.380323
191,200, 0.995547, 0.995607, 0.220770 ,0.008269, 12.444652
192,200, 0.995432, 0.995494, 0.488553 ,0.008261, 12.510522
193,200, 0.995271, 0.995325, 0.244420 ,0.008252, 12.575415
